"ID","IssueID","BugFixCommitID","Filename","FunctionName","InFirstLineOfPatch","Language","RawURL"
14185,340,35062,src/resolver.ts,getTypeOfElement,0,C,https://github.com/AssemblyScript/assemblyscript/raw/763c3c14e548a2f7089e279251e88697e8728d69/src/resolver.ts
14186,22447,34552,cli/asc.js,exports.main,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/5ae98013d221de608ebc98378c802df17ad09af7/cli/asc.js
14187,22276,82830,cli/asc.js,process.cwd,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/ced01216f88a3037d0657a45255dc6df646ff10c/cli/asc.js
14188,22276,82830,cli/asc.js,exports.main,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/ced01216f88a3037d0657a45255dc6df646ff10c/cli/asc.js
14189,21916,82807,cli/asc.js,exports.main,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/ed52a6ffcca78dd61c2cc7e4c2601f3a5f118cfa/cli/asc.js
14190,21822,35065,src/builtins.ts,notify,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/471c68c11d10ddfd77a0b4e2c0c5f2c61114f174/src/builtins.ts
14191,21777,82799,src/compiler.ts,compileAssignment,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/src/compiler.ts
14192,21777,82799,std/assembly/array.ts,ensureSize,0,C,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/assembly/array.ts
14193,21777,82799,std/assembly/array.ts,i32,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/assembly/array.ts
14194,21777,82799,std/assembly/array.ts,"@operator(""[",0,C,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/assembly/array.ts
14195,21777,82799,std/assembly/array.ts,@operator,0,C,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/assembly/array.ts
14196,21777,82799,std/assembly/fixedarray.ts,"@operator(""[",0,C,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/assembly/fixedarray.ts
14197,21777,82799,std/assembly/fixedarray.ts,@operator,0,C,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/assembly/fixedarray.ts
14198,21777,82799,std/assembly/map.ts,values,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/assembly/map.ts
14199,21777,82799,std/assembly/set.ts,values,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/assembly/set.ts
14200,21777,82799,std/portable/index.js,"globalScope[""isArrayLike""]",1,TS,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/std/portable/index.js
14201,21777,82799,tests/compiler/std/array.ts,createReverseOrderedArray,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/tests/compiler/std/array.ts
14202,21777,82799,tests/compiler/std/array.ts,createReverseOrderedElementsArray,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/tests/compiler/std/array.ts
14203,21777,82799,tests/compiler/std/array.ts,createRandomString,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/af864c164d7e6c9f88d4d6e7eabe41bcd2aed6e0/tests/compiler/std/array.ts
14204,1063,82823,cli/asc.d.ts,compileString,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/c0738ed6b6113bf5d63b9ab9b8647ff8b7c5b2ce/cli/asc.d.ts
14205,1063,82823,cli/asc.js,exports.main,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/c0738ed6b6113bf5d63b9ab9b8647ff8b7c5b2ce/cli/asc.js
14206,1055,5379,src/builtins.ts,notify,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/e80ca1034f1aa600280fb68220a52f77eede23a1/src/builtins.ts
14207,345,35066,src/compiler.ts,makeIsTrueish,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/25b92769119389c581977da12b5147d1449043db/src/compiler.ts
14208,341,35063,cli/asc.js,exports.main,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/5b510571f6ebfc5530d85412005059e4cf961a97/cli/asc.js
14209,341,35063,src/ast.ts,nodeIsGenericCallable,0,C,https://github.com/AssemblyScript/assemblyscript/raw/5b510571f6ebfc5530d85412005059e4cf961a97/src/ast.ts
14210,341,35063,src/compiler.ts,compileTopLevelStatement,0,C,https://github.com/AssemblyScript/assemblyscript/raw/5b510571f6ebfc5530d85412005059e4cf961a97/src/compiler.ts
14211,341,35063,src/index.ts,finishParsing,1,TS,https://github.com/AssemblyScript/assemblyscript/raw/5b510571f6ebfc5530d85412005059e4cf961a97/src/index.ts
14212,341,35063,src/parser.ts,getDependee,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/5b510571f6ebfc5530d85412005059e4cf961a97/src/parser.ts
14213,341,35063,src/program.ts,getSource,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/5b510571f6ebfc5530d85412005059e4cf961a97/src/program.ts
14214,341,35063,src/program.ts,writeRuntimeHeader,0,C,https://github.com/AssemblyScript/assemblyscript/raw/5b510571f6ebfc5530d85412005059e4cf961a97/src/program.ts
14215,22451,34992,src/ir/hashed.h,isFunctionParallel,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/hashed.h
14216,22451,34992,src/ir/module-utils.h,copyFunction,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/module-utils.h
14217,22451,34992,src/ir/module-utils.h,copyModule,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/module-utils.h
14218,22451,34992,src/ir/utils.h,visitBlock,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14219,22451,34992,src/ir/utils.h,visitIf,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14220,22451,34992,src/ir/utils.h,visitLoop,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14221,22451,34992,src/ir/utils.h,visitBreak,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14222,22451,34992,src/ir/utils.h,visitSwitch,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14223,22451,34992,src/ir/utils.h,visitCall,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14224,22451,34992,src/ir/utils.h,visitCallImport,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14225,22451,34992,src/ir/utils.h,visitCallIndirect,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14226,22451,34992,src/ir/utils.h,visitGetLocal,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14227,22451,34992,src/ir/utils.h,visitSetLocal,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14228,22451,34992,src/ir/utils.h,visitGetGlobal,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14229,22451,34992,src/ir/utils.h,visitSetGlobal,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14230,22451,34992,src/ir/utils.h,visitLoad,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14231,22451,34992,src/ir/utils.h,visitStore,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14232,22451,34992,src/ir/utils.h,visitAtomicRMW,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14233,22451,34992,src/ir/utils.h,visitAtomicCmpxchg,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14234,22451,34992,src/ir/utils.h,visitAtomicWait,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14235,22451,34992,src/ir/utils.h,visitAtomicWake,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14236,22451,34992,src/ir/utils.h,visitConst,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14237,22451,34992,src/ir/utils.h,visitUnary,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14238,22451,34992,src/ir/utils.h,visitBinary,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14239,22451,34992,src/ir/utils.h,visitSelect,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14240,22451,34992,src/ir/utils.h,visitDrop,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14241,22451,34992,src/ir/utils.h,visitReturn,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14242,22451,34992,src/ir/utils.h,visitHost,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14243,22451,34992,src/ir/utils.h,visitNop,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14244,22451,34992,src/ir/utils.h,visitUnreachable,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14245,22451,34992,src/ir/utils.h,visitFunction,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14246,22451,34992,src/ir/utils.h,visitFunctionType,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14247,22451,34992,src/ir/utils.h,visitImport,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/ir/utils.h
14248,22451,34992,src/pass.h,setDefaultOptimizationOptions,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/pass.h
14249,22451,34992,src/pass.h,create,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/pass.h
14250,22451,34992,src/pass.h,modifiesBinaryenIR,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/pass.h
14251,22451,34992,src/passes/I64ToI32Lowering.cpp,doWalkFunction,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/I64ToI32Lowering.cpp
14252,22451,34992,src/passes/MemoryPacking.cpp,modifiesBinaryenIR,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/MemoryPacking.cpp
14253,22451,34992,src/passes/MemoryPacking.cpp,run,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/MemoryPacking.cpp
14254,22451,34992,src/passes/Metrics.cpp,modifiesBinaryenIR,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/Metrics.cpp
14255,22451,34992,src/passes/Print.cpp,visitFunction,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/Print.cpp
14256,22451,34992,src/passes/Print.cpp,modifiesBinaryenIR,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/Print.cpp
14257,22451,34992,src/passes/Print.cpp,run,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/Print.cpp
14258,22451,34992,src/passes/PrintCallGraph.cpp,modifiesBinaryenIR,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/PrintCallGraph.cpp
14259,22451,34992,src/passes/PrintCallGraph.cpp,run,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/PrintCallGraph.cpp
14260,22451,34992,src/passes/RemoveNonJSOps.cpp,doWalkModule,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/RemoveNonJSOps.cpp
14261,22451,34992,src/passes/pass.cpp,PassRegistry::registerPasses,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/pass.cpp
14262,22451,34992,src/passes/pass.cpp,PassRunner::addDefaultGlobalOptimizationPostPasses,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/pass.cpp
14263,22451,34992,src/passes/pass.cpp,PassRunner::run,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/pass.cpp
14264,22451,34992,src/passes/pass.cpp,PassRunner::doAdd,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/passes/pass.cpp
14265,22451,34992,src/support/hash.h,rehash,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/support/hash.h
14266,22451,34992,src/wasm-binary.h,binaryType,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm-binary.h
14267,22451,34992,src/wasm-binary.h,fillCall,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm-binary.h
14268,22451,34992,src/wasm.h,is,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm.h
14269,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryWriter::writeFunctionSignatures,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14270,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryWriter::writeFunctions,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14271,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryWriter::finishUp,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14272,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::visitBlock,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14273,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::getBlockOrSingleton,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14274,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::visitIf,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14275,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::visitBreak,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14276,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::visitCall,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14277,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::visitCallIndirect,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14278,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::visitSetLocal,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14279,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::visitGetGlobal,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14280,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::maybeVisitBinary,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14281,22451,34992,src/wasm/wasm-binary.cpp,WasmBinaryBuilder::maybeVisitHost,1,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-binary.cpp
14282,22451,34992,src/wasm/wasm-validator.cpp,create,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-validator.cpp
14283,22451,34992,src/wasm/wasm-validator.cpp,modifiesBinaryenIR,0,C,https://github.com/WebAssembly/binaryen/raw/353e2c4fcb7662b8c73f5673fd0fc21bcb7287c6/src/wasm/wasm-validator.cpp
14284,339,82801,src/compiler.ts,string,0,C,https://github.com/AssemblyScript/assemblyscript/raw/fd23df7bafb984c39cc3674aa9917ab94cfe48bd/src/compiler.ts
14285,339,82801,src/program.ts,requireGlobal,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/fd23df7bafb984c39cc3674aa9917ab94cfe48bd/src/program.ts
14286,339,82801,src/program.ts,getGetterInstance,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/fd23df7bafb984c39cc3674aa9917ab94cfe48bd/src/program.ts
14287,339,82801,src/program.ts,getSetterInstance,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/fd23df7bafb984c39cc3674aa9917ab94cfe48bd/src/program.ts
14288,339,82801,src/program.ts,lookup,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/fd23df7bafb984c39cc3674aa9917ab94cfe48bd/src/program.ts
14289,339,82801,src/resolver.ts,ReportMode,0,C,https://github.com/AssemblyScript/assemblyscript/raw/fd23df7bafb984c39cc3674aa9917ab94cfe48bd/src/resolver.ts
14290,339,82801,src/resolver.ts,Symbol,0,TS,https://github.com/AssemblyScript/assemblyscript/raw/fd23df7bafb984c39cc3674aa9917ab94cfe48bd/src/resolver.ts
14291,334,35061,src/compiler.ts,compileTopLevelStatement,0,C,https://github.com/AssemblyScript/assemblyscript/raw/46054db291d51d9fb1b6e9f5c763b9b473d26aff/src/compiler.ts
14292,334,35061,src/flow.ts,hasScopedLocals,0,C,https://github.com/AssemblyScript/assemblyscript/raw/46054db291d51d9fb1b6e9f5c763b9b473d26aff/src/flow.ts
14293,334,35061,src/flow.ts,freeScopedLocals,0,C,https://github.com/AssemblyScript/assemblyscript/raw/46054db291d51d9fb1b6e9f5c763b9b473d26aff/src/flow.ts
14294,334,35061,src/flow.ts,unifyLocalFlags,0,C,https://github.com/AssemblyScript/assemblyscript/raw/46054db291d51d9fb1b6e9f5c763b9b473d26aff/src/flow.ts
14295,334,35061,src/flow.ts,isNonnull,0,C,https://github.com/AssemblyScript/assemblyscript/raw/46054db291d51d9fb1b6e9f5c763b9b473d26aff/src/flow.ts
14296,334,35061,tests/compiler/retain-release.ts,scopeFor,1,C,https://github.com/AssemblyScript/assemblyscript/raw/46054db291d51d9fb1b6e9f5c763b9b473d26aff/tests/compiler/retain-release.ts
14297,334,35061,tests/compiler/retain-release.ts,scopeBreak,1,C,https://github.com/AssemblyScript/assemblyscript/raw/46054db291d51d9fb1b6e9f5c763b9b473d26aff/tests/compiler/retain-release.ts
14298,334,35061,tests/compiler/retain-release.ts,scopeContinue,1,C,https://github.com/AssemblyScript/assemblyscript/raw/46054db291d51d9fb1b6e9f5c763b9b473d26aff/tests/compiler/retain-release.ts
